id;debut application;fin application;mise a jour;status;cause;severite;code objet référentiel IdFM;type objet;nom objet referentiel IdFM;titre du message;corps du message
b5efde40-cefa-11ed-8e97-0a58a9feac02;2023-03-24T00:55:00+01:00;2023-03-24T02:55:00+01:00;2023-03-30T16:59:31+02:00;future;travaux;bloquante;C01731;line;Transilien Train Transilien R;Ligne R : Paris Lyon - Montargis du 01/03 au 28/04;"<p>P&#233;riode : &#224; partir de 23h15. <br><br>Dates : du lundi 27 f&#233;vrier au vendredi 28 avril sauf les samedis et dimanches. <br><br>Le trafic est interrompu entre Paris Gare de Lyon et Montargis. <br><br>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires. <br><br>Les d&#233;parts de bus &#224; Paris Gare de Lyon ont lieu au niveau du parking situ&#233; le long de la voie 23 (hall 2). <br></p><p><a href=""https://www.transilien.com/sites/transilien/files/sentinelle-r-paris-montargis-montereau-viamoret-27au31mars-modifications.pdf"" target="""">Pour plus d'informations, cliquez ici pour t&#233;l&#233;charger l'affiche pdf du lundi 27 au vendredi 31 mars.</a><br></p><p><a href=""https://www.transilien.com/sites/transilien/files/sentinelle-r-parislyon-montargis-montereau-3au7avril-modifhoraires-dessertes.pdf"" target="""">Pour plus d'informations, cliquez ici pour t&#233;l&#233;charger l'affiche PDF du lundi 3 avril au vendredi 7 avril.</a><br></p><p><a href=""https://www.transilien.com/sites/transilien/files/sentinelle-r-parislyon-montereau-montargis-dimanche9avril-.pdf"" target=""_blank"">Pour plus d'informations, cliquez ici pour t&#233;l&#233;charger l'affiche PDF du lundi 10 avril f&#233;ri&#233;.</a><br></p><p><a href=""https://www.transilien.com/sites/transilien/files/sentinelle-20230411-r-jusquau14avril-2023-pse-19-et-20-job-gh-ligne-r-ms-et-mtu-s15-v2"" target="""">Pour plus d'informations, cliquez ici pour t&#233;l&#233;charger l'affiche PDF du mardi 11 avril au vendredi 14 avril.</a><br></p><p>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br></p><p><br>Motif : travaux. <br><br>&#160;<br><br><br></p>"
b5efde40-cefa-11ed-8e97-0a58a9feac02;2023-03-07T00:55:00+01:00;2023-03-07T02:55:00+01:00;2023-03-30T16:59:31+02:00;future;travaux;bloquante;C01731;line;Transilien Train Transilien R;Ligne R : Paris Lyon - Montargis du 01/03 au 28/04;"<p>P&#233;riode : &#224; partir de 23h15. <br><br>Dates : du lundi 27 f&#233;vrier au vendredi 28 avril sauf les samedis et dimanches. <br><br>Le trafic est interrompu entre Paris Gare de Lyon et Montargis. <br><br>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires. <br><br>Les d&#233;parts de bus &#224; Paris Gare de Lyon ont lieu au niveau du parking situ&#233; le long de la voie 23 (hall 2). <br></p><p><a href=""https://www.transilien.com/sites/transilien/files/sentinelle-r-paris-montargis-montereau-viamoret-27au31mars-modifications.pdf"" target="""">Pour plus d'informations, cliquez ici pour t&#233;l&#233;charger l'affiche pdf du lundi 27 au vendredi 31 mars.</a><br></p><p><a href=""https://www.transilien.com/sites/transilien/files/sentinelle-r-parislyon-montargis-montereau-3au7avril-modifhoraires-dessertes.pdf"" target="""">Pour plus d'informations, cliquez ici pour t&#233;l&#233;charger l'affiche PDF du lundi 3 avril au vendredi 7 avril.</a><br></p><p><a href=""https://www.transilien.com/sites/transilien/files/sentinelle-r-parislyon-montereau-montargis-dimanche9avril-.pdf"" target=""_blank"">Pour plus d'informations, cliquez ici pour t&#233;l&#233;charger l'affiche PDF du lundi 10 avril f&#233;ri&#233;.</a><br></p><p><a href=""https://www.transilien.com/sites/transilien/files/sentinelle-20230411-r-jusquau14avril-2023-pse-19-et-20-job-gh-ligne-r-ms-et-mtu-s15-v2"" target="""">Pour plus d'informations, cliquez ici pour t&#233;l&#233;charger l'affiche PDF du mardi 11 avril au vendredi 14 avril.</a><br></p><p>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br></p><p><br>Motif : travaux. <br><br>&#160;<br><br><br></p>"
b5efde40-cefa-11ed-8e97-0a58a9feac02;2023-03-25T00:55:00+01:00;2023-03-25T02:55:00+01:00;2023-03-30T16:59:31+02:00;future;travaux;bloquante;C01731;line;Transilien Train Transilien R;Ligne R : Paris Lyon - Montargis du 01/03 au 28/04;"<p>P&#233;riode : &#224; partir de 23h15. <br><br>Dates : du lundi 27 f&#233;vrier au vendredi 28 avril sauf les samedis et dimanches. <br><br>Le trafic est interrompu entre Paris Gare de Lyon et Montargis. <br><br>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires. <br><br>Les d&#233;parts de bus &#224; Paris Gare de Lyon ont lieu au niveau du parking situ&#233; le long de la voie 23 (hall 2). <br></p><p><a href=""https://www.transilien.com/sites/transilien/files/sentinelle-r-paris-montargis-montereau-viamoret-27au31mars-modifications.pdf"" target="""">Pour plus d'informations, cliquez ici pour t&#233;l&#233;charger l'affiche pdf du lundi 27 au vendredi 31 mars.</a><br></p><p><a href=""https://www.transilien.com/sites/transilien/files/sentinelle-r-parislyon-montargis-montereau-3au7avril-modifhoraires-dessertes.pdf"" target="""">Pour plus d'informations, cliquez ici pour t&#233;l&#233;charger l'affiche PDF du lundi 3 avril au vendredi 7 avril.</a><br></p><p><a href=""https://www.transilien.com/sites/transilien/files/sentinelle-r-parislyon-montereau-montargis-dimanche9avril-.pdf"" target=""_blank"">Pour plus d'informations, cliquez ici pour t&#233;l&#233;charger l'affiche PDF du lundi 10 avril f&#233;ri&#233;.</a><br></p><p><a href=""https://www.transilien.com/sites/transilien/files/sentinelle-20230411-r-jusquau14avril-2023-pse-19-et-20-job-gh-ligne-r-ms-et-mtu-s15-v2"" target="""">Pour plus d'informations, cliquez ici pour t&#233;l&#233;charger l'affiche PDF du mardi 11 avril au vendredi 14 avril.</a><br></p><p>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br></p><p><br>Motif : travaux. <br><br>&#160;<br><br><br></p>"
b5efde40-cefa-11ed-8e97-0a58a9feac02;2023-04-13T01:55:00+02:00;2023-04-13T03:55:00+02:00;2023-03-30T16:59:31+02:00;future;travaux;bloquante;C01731;line;Transilien Train Transilien R;Ligne R : Paris Lyon - Montargis du 01/03 au 28/04;"<p>P&#233;riode : &#224; partir de 23h15. <br><br>Dates : du lundi 27 f&#233;vrier au vendredi 28 avril sauf les samedis et dimanches. <br><br>Le trafic est interrompu entre Paris Gare de Lyon et Montargis. <br><br>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires. <br><br>Les d&#233;parts de bus &#224; Paris Gare de Lyon ont lieu au niveau du parking situ&#233; le long de la voie 23 (hall 2). <br></p><p><a href=""https://www.transilien.com/sites/transilien/files/sentinelle-r-paris-montargis-montereau-viamoret-27au31mars-modifications.pdf"" target="""">Pour plus d'informations, cliquez ici pour t&#233;l&#233;charger l'affiche pdf du lundi 27 au vendredi 31 mars.</a><br></p><p><a href=""https://www.transilien.com/sites/transilien/files/sentinelle-r-parislyon-montargis-montereau-3au7avril-modifhoraires-dessertes.pdf"" target="""">Pour plus d'informations, cliquez ici pour t&#233;l&#233;charger l'affiche PDF du lundi 3 avril au vendredi 7 avril.</a><br></p><p><a href=""https://www.transilien.com/sites/transilien/files/sentinelle-r-parislyon-montereau-montargis-dimanche9avril-.pdf"" target=""_blank"">Pour plus d'informations, cliquez ici pour t&#233;l&#233;charger l'affiche PDF du lundi 10 avril f&#233;ri&#233;.</a><br></p><p><a href=""https://www.transilien.com/sites/transilien/files/sentinelle-20230411-r-jusquau14avril-2023-pse-19-et-20-job-gh-ligne-r-ms-et-mtu-s15-v2"" target="""">Pour plus d'informations, cliquez ici pour t&#233;l&#233;charger l'affiche PDF du mardi 11 avril au vendredi 14 avril.</a><br></p><p>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br></p><p><br>Motif : travaux. <br><br>&#160;<br><br><br></p>"
b5efde40-cefa-11ed-8e97-0a58a9feac02;2023-03-28T01:55:00+02:00;2023-03-28T03:55:00+02:00;2023-03-30T16:59:31+02:00;future;travaux;bloquante;C01731;line;Transilien Train Transilien R;Ligne R : Paris Lyon - Montargis du 01/03 au 28/04;"<p>P&#233;riode : &#224; partir de 23h15. <br><br>Dates : du lundi 27 f&#233;vrier au vendredi 28 avril sauf les samedis et dimanches. <br><br>Le trafic est interrompu entre Paris Gare de Lyon et Montargis. <br><br>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires. <br><br>Les d&#233;parts de bus &#224; Paris Gare de Lyon ont lieu au niveau du parking situ&#233; le long de la voie 23 (hall 2). <br></p><p><a href=""https://www.transilien.com/sites/transilien/files/sentinelle-r-paris-montargis-montereau-viamoret-27au31mars-modifications.pdf"" target="""">Pour plus d'informations, cliquez ici pour t&#233;l&#233;charger l'affiche pdf du lundi 27 au vendredi 31 mars.</a><br></p><p><a href=""https://www.transilien.com/sites/transilien/files/sentinelle-r-parislyon-montargis-montereau-3au7avril-modifhoraires-dessertes.pdf"" target="""">Pour plus d'informations, cliquez ici pour t&#233;l&#233;charger l'affiche PDF du lundi 3 avril au vendredi 7 avril.</a><br></p><p><a href=""https://www.transilien.com/sites/transilien/files/sentinelle-r-parislyon-montereau-montargis-dimanche9avril-.pdf"" target=""_blank"">Pour plus d'informations, cliquez ici pour t&#233;l&#233;charger l'affiche PDF du lundi 10 avril f&#233;ri&#233;.</a><br></p><p><a href=""https://www.transilien.com/sites/transilien/files/sentinelle-20230411-r-jusquau14avril-2023-pse-19-et-20-job-gh-ligne-r-ms-et-mtu-s15-v2"" target="""">Pour plus d'informations, cliquez ici pour t&#233;l&#233;charger l'affiche PDF du mardi 11 avril au vendredi 14 avril.</a><br></p><p>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br></p><p><br>Motif : travaux. <br><br>&#160;<br><br><br></p>"
b5efde40-cefa-11ed-8e97-0a58a9feac02;2023-03-21T00:55:00+01:00;2023-03-02T16:56:26+01:00;2023-03-30T16:59:31+02:00;future;travaux;bloquante;C01731;line;Transilien Train Transilien R;Ligne R : Paris Lyon - Montargis du 01/03 au 28/04;"<p>P&#233;riode : &#224; partir de 23h15. <br><br>Dates : du lundi 27 f&#233;vrier au vendredi 28 avril sauf les samedis et dimanches. <br><br>Le trafic est interrompu entre Paris Gare de Lyon et Montargis. <br><br>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires. <br><br>Les d&#233;parts de bus &#224; Paris Gare de Lyon ont lieu au niveau du parking situ&#233; le long de la voie 23 (hall 2). <br></p><p><a href=""https://www.transilien.com/sites/transilien/files/sentinelle-r-paris-montargis-montereau-viamoret-27au31mars-modifications.pdf"" target="""">Pour plus d'informations, cliquez ici pour t&#233;l&#233;charger l'affiche pdf du lundi 27 au vendredi 31 mars.</a><br></p><p><a href=""https://www.transilien.com/sites/transilien/files/sentinelle-r-parislyon-montargis-montereau-3au7avril-modifhoraires-dessertes.pdf"" target="""">Pour plus d'informations, cliquez ici pour t&#233;l&#233;charger l'affiche PDF du lundi 3 avril au vendredi 7 avril.</a><br></p><p><a href=""https://www.transilien.com/sites/transilien/files/sentinelle-r-parislyon-montereau-montargis-dimanche9avril-.pdf"" target=""_blank"">Pour plus d'informations, cliquez ici pour t&#233;l&#233;charger l'affiche PDF du lundi 10 avril f&#233;ri&#233;.</a><br></p><p><a href=""https://www.transilien.com/sites/transilien/files/sentinelle-20230411-r-jusquau14avril-2023-pse-19-et-20-job-gh-ligne-r-ms-et-mtu-s15-v2"" target="""">Pour plus d'informations, cliquez ici pour t&#233;l&#233;charger l'affiche PDF du mardi 11 avril au vendredi 14 avril.</a><br></p><p>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br></p><p><br>Motif : travaux. <br><br>&#160;<br><br><br></p>"
9f1d6060-7f7d-11ed-83d1-0a58a9feac02;2022-11-03T01:00:00+01:00;2024-01-01T00:59:00+01:00;2022-12-19T11:15:03+01:00;active;perturbation;perturbée;C01584;line;Terres d'Envol Bus 616;Lignes 616 - A compter du 3 novembre 2022;"<p><div class=""fckcontainer""><p>&nbsp;En raison de travaux, l'arr&ecirc;t C'C O'Parinor est report&eacute; &agrave; compter du 3 novembre 2022 et ce pour une dur&eacute;e ind&eacute;termin&eacute;e.</p><br><p>Veuillez-vous reporter &agrave; l'ancien arr&ecirc;t C'C O'Parinor.</p><br><p>Nous vous prions de bien vouloir nous excuser de la g&ecirc;ne occasionn&eacute;e.</p></div><a href='https://www.transdev-idf.com/horaire-ligne-616-terres_d_envol_507'>En savoir plus sur cette information.</a></p>"
3c011f7a-cca4-11ed-91b9-0a58a9feac02;2023-03-27T02:00:00+02:00;2023-06-01T01:59:00+02:00;2023-03-27T17:35:27+02:00;active;perturbation;perturbée;C01751;line;Marne et Seine Bus O2;CRETEIL - Avenue du Général de Gaulle (B et O1O2);"<p><div class=""fckcontainer""><br><p>En raison de travaux avenue du G&eacute;n&eacute;ral de Gaulle &agrave; Cr&eacute;teil du&nbsp;<span class=""underline"">lundi 27 mars au mercredi 31 mai 2023,</span>&nbsp;une d&eacute;viation est mise en place en direction de Cr&eacute;teil. L'arr&ecirc;t :</p><br><ul><br>    <li>&quot;Pr&eacute;fecture&quot; est report&eacute; 100 m&egrave;tres avant, &agrave; l'arr&ecirc;t provisoire au niveau de la rue Charles Gounod.</li><br></ul><br><p>Arr&ecirc;t report&eacute; sans incidence sur les horaires et le trajet.</p><br><p>La STRAV vous remercie de votre compr&eacute;hension.</p><br><p>FI_2023_17</p><br></div><a href='https://www.transdev-idf.com/horaire-ligne-b-marne_et_seine_045'>En savoir plus sur cette information.</a></p>"
3c011f7a-cca4-11ed-91b9-0a58a9feac02;2023-03-27T02:00:00+02:00;2023-06-01T01:59:00+02:00;2023-03-27T17:35:27+02:00;active;perturbation;perturbée;C00581;line;Marne et Seine Bus B;CRETEIL - Avenue du Général de Gaulle (B et O1O2);"<p><div class=""fckcontainer""><br><p>En raison de travaux avenue du G&eacute;n&eacute;ral de Gaulle &agrave; Cr&eacute;teil du&nbsp;<span class=""underline"">lundi 27 mars au mercredi 31 mai 2023,</span>&nbsp;une d&eacute;viation est mise en place en direction de Cr&eacute;teil. L'arr&ecirc;t :</p><br><ul><br>    <li>&quot;Pr&eacute;fecture&quot; est report&eacute; 100 m&egrave;tres avant, &agrave; l'arr&ecirc;t provisoire au niveau de la rue Charles Gounod.</li><br></ul><br><p>Arr&ecirc;t report&eacute; sans incidence sur les horaires et le trajet.</p><br><p>La STRAV vous remercie de votre compr&eacute;hension.</p><br><p>FI_2023_17</p><br></div><a href='https://www.transdev-idf.com/horaire-ligne-b-marne_et_seine_045'>En savoir plus sur cette information.</a></p>"
3c011f7a-cca4-11ed-91b9-0a58a9feac02;2023-03-27T02:00:00+02:00;2023-06-01T01:59:00+02:00;2023-03-27T17:35:27+02:00;active;perturbation;perturbée;C00594;line;Marne et Seine Bus O1;CRETEIL - Avenue du Général de Gaulle (B et O1O2);"<p><div class=""fckcontainer""><br><p>En raison de travaux avenue du G&eacute;n&eacute;ral de Gaulle &agrave; Cr&eacute;teil du&nbsp;<span class=""underline"">lundi 27 mars au mercredi 31 mai 2023,</span>&nbsp;une d&eacute;viation est mise en place en direction de Cr&eacute;teil. L'arr&ecirc;t :</p><br><ul><br>    <li>&quot;Pr&eacute;fecture&quot; est report&eacute; 100 m&egrave;tres avant, &agrave; l'arr&ecirc;t provisoire au niveau de la rue Charles Gounod.</li><br></ul><br><p>Arr&ecirc;t report&eacute; sans incidence sur les horaires et le trajet.</p><br><p>La STRAV vous remercie de votre compr&eacute;hension.</p><br><p>FI_2023_17</p><br></div><a href='https://www.transdev-idf.com/horaire-ligne-b-marne_et_seine_045'>En savoir plus sur cette information.</a></p>"
a02a8692-ca76-11ed-927a-0a58a9feac02;2023-03-27T07:00:00+02:00;2023-04-09T03:00:00+02:00;2023-03-25T12:44:46+01:00;active;travaux;perturbée;C02201;line;Albatrans Bus 91-11;Report d'es arrêts Technocentre et Corbeville;"<p style=""line-height: 1;"">En raison des travaux à Technocentre :</p><p style=""line-height: 1;"">- l'arrêt Technocentre ne sera pas desservi dans les deux sens de circulation</p><p style=""line-height: 1;"">- l'arrêt Le Corbusier ne sera pas desservi en direction de Massy Gare</p><p style=""line-height: 1;"">Veuillez vous reporter aux arrêts provisoires sur l'Avenue de l'Europe</p><p style=""line-height: 1;""><a href=""http://www.albatrans.net/wp-content/uploads/2023/03/technocentre-1.pdf"" target=""_blank"">http://www.albatrans.net/wp-content/uploads/2023/03/technocentre-1.pdf</a><br></p>"
a0847158-cfa2-11ed-89f6-0a58a9feac02;2023-04-07T11:00:00+02:00;2023-04-07T18:00:00+02:00;2023-03-31T13:01:30+02:00;future;perturbation;perturbée;C00342;line;Bièvre Bus 4;Perturbation ligne 4 : Le Vendredi 7 Avril 2023 de 09h00 à 16h00;"<p>En raison de travaux nécessitant la fermeture de l'Avenue Léonard de Vinci à Châtenay-Malabry, la ligne 4 en direction de Cimetière Nouveau sera déviée. </p><p>Les arrêts ""Montgolfier"", ""Frères Wight"" et ""Léonard de Vinci"" ne seront pas desservis pendant toute la durée de la déviation.</p><p>Nous vous prions de bien vouloir nous excuser de la gêne occasionnée.</p>"
a19b4ffc-01b8-11ed-9286-005056a44da2;2016-02-15T01:00:00+01:00;2024-08-01T01:59:00+02:00;2022-07-12T12:00:01+02:00;active;perturbation;information;C00594;line;Marne et Seine Bus O1;CRETEIL - Travaux Grand Paris à l'Echat;"<p><div class=""fckcontainer""><br><p>** PROLONGATION **</p><br><p>Nous vous informons que les travaux du Grand Paris &agrave; Cr&eacute;teil depuis le 15 F&eacute;vrier 2017 sont prolong&eacute;s&nbsp;<em>jusqu'au 31 juillet 2024.</em></p><br><ul><br>    <li>le terminus des bus aujourd'hui situ&eacute; Rue Gustave Eiffel va &ecirc;tre d&eacute;plac&eacute; au 80 avenue du G&eacute;n&eacute;ral de Gaulle.</li><br>    <li>le d&eacute;part est report&eacute; aux arr&ecirc;ts &quot;Henri Mondor&quot; ou &quot;Edison&quot;</li><br></ul><br><p>Pour plus de pr&eacute;cisions vous pouvez consulter l'affiche jointe.</p><br><p>Merci de votre compr&eacute;hension.</p><br><p>FI_2017.2018_07 ter</p><br><p>&nbsp;</p><br></div><a href='https://www.transdev-idf.com/horaire-ligne-b-marne_et_seine_045'>En savoir plus sur cette information.</a></p>"
a19b4ffc-01b8-11ed-9286-005056a44da2;2016-02-15T01:00:00+01:00;2024-08-01T01:59:00+02:00;2022-07-12T12:00:01+02:00;active;perturbation;information;C01751;line;Marne et Seine Bus O2;CRETEIL - Travaux Grand Paris à l'Echat;"<p><div class=""fckcontainer""><br><p>** PROLONGATION **</p><br><p>Nous vous informons que les travaux du Grand Paris &agrave; Cr&eacute;teil depuis le 15 F&eacute;vrier 2017 sont prolong&eacute;s&nbsp;<em>jusqu'au 31 juillet 2024.</em></p><br><ul><br>    <li>le terminus des bus aujourd'hui situ&eacute; Rue Gustave Eiffel va &ecirc;tre d&eacute;plac&eacute; au 80 avenue du G&eacute;n&eacute;ral de Gaulle.</li><br>    <li>le d&eacute;part est report&eacute; aux arr&ecirc;ts &quot;Henri Mondor&quot; ou &quot;Edison&quot;</li><br></ul><br><p>Pour plus de pr&eacute;cisions vous pouvez consulter l'affiche jointe.</p><br><p>Merci de votre compr&eacute;hension.</p><br><p>FI_2017.2018_07 ter</p><br><p>&nbsp;</p><br></div><a href='https://www.transdev-idf.com/horaire-ligne-b-marne_et_seine_045'>En savoir plus sur cette information.</a></p>"
a19b4ffc-01b8-11ed-9286-005056a44da2;2016-02-15T01:00:00+01:00;2024-08-01T01:59:00+02:00;2022-07-12T12:00:01+02:00;active;perturbation;information;C00581;line;Marne et Seine Bus B;CRETEIL - Travaux Grand Paris à l'Echat;"<p><div class=""fckcontainer""><br><p>** PROLONGATION **</p><br><p>Nous vous informons que les travaux du Grand Paris &agrave; Cr&eacute;teil depuis le 15 F&eacute;vrier 2017 sont prolong&eacute;s&nbsp;<em>jusqu'au 31 juillet 2024.</em></p><br><ul><br>    <li>le terminus des bus aujourd'hui situ&eacute; Rue Gustave Eiffel va &ecirc;tre d&eacute;plac&eacute; au 80 avenue du G&eacute;n&eacute;ral de Gaulle.</li><br>    <li>le d&eacute;part est report&eacute; aux arr&ecirc;ts &quot;Henri Mondor&quot; ou &quot;Edison&quot;</li><br></ul><br><p>Pour plus de pr&eacute;cisions vous pouvez consulter l'affiche jointe.</p><br><p>Merci de votre compr&eacute;hension.</p><br><p>FI_2017.2018_07 ter</p><br><p>&nbsp;</p><br></div><a href='https://www.transdev-idf.com/horaire-ligne-b-marne_et_seine_045'>En savoir plus sur cette information.</a></p>"
eb4a3fee-ce2e-11ed-91b9-0a58a9feac02;2023-04-30T01:28:00+02:00;2023-04-30T03:45:00+02:00;2023-03-29T16:40:43+02:00;future;travaux;bloquante;C01729;line;RER E;Ligne E : Haussmann - Chelles-Gournay 29-30/04;"<p>P&#233;riode : &#224; partir de 22h30<br><br>Dates : samedi 29 et dimanche 30 avril<br><br>Le trafic est interrompu entre Haussmann Saint-Lazare et Chelles - Gournay.<br><br>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires :&#160;<br>- de Chelles-Gournay vers Paris Gare de l'Est,<br>- de Paris, rejoignez par la ligne 5 du m&#233;tro Bobigny Pablo Picasso d'o&#249; partent les bus &#224; destination de Chelles-Gournay.<br><br><a href=""https://www.transilien.com/sites/transilien/files/sentinelle-e-haussmannsl-chellesg-wedu29et30avril-bus-22h30.pdf"" target="""">Plus d'informations en cliquant ici pour t&#233;l&#233;charger l'affiche PDF.</a><br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br></p>"
eb4a3fee-ce2e-11ed-91b9-0a58a9feac02;2023-05-01T01:28:00+02:00;2023-05-01T03:45:00+02:00;2023-03-29T16:40:43+02:00;future;travaux;bloquante;C01729;line;RER E;Ligne E : Haussmann - Chelles-Gournay 29-30/04;"<p>P&#233;riode : &#224; partir de 22h30<br><br>Dates : samedi 29 et dimanche 30 avril<br><br>Le trafic est interrompu entre Haussmann Saint-Lazare et Chelles - Gournay.<br><br>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires :&#160;<br>- de Chelles-Gournay vers Paris Gare de l'Est,<br>- de Paris, rejoignez par la ligne 5 du m&#233;tro Bobigny Pablo Picasso d'o&#249; partent les bus &#224; destination de Chelles-Gournay.<br><br><a href=""https://www.transilien.com/sites/transilien/files/sentinelle-e-haussmannsl-chellesg-wedu29et30avril-bus-22h30.pdf"" target="""">Plus d'informations en cliquant ici pour t&#233;l&#233;charger l'affiche PDF.</a><br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br></p>"
a27523f2-a3e4-11ed-9640-0a58a9feac02;2023-02-06T01:00:00+01:00;2023-05-13T01:59:00+02:00;2023-02-03T19:03:09+01:00;active;perturbation;perturbée;C00309;line;Argenteuil - Boucles de Seine Bus 501;⚠️#infotrafic - Ligne 501 et 503 - Le Lundi 06 Février au Vendredi 12 Mai 2023;"<p>#infotrafic - Ligne 501 et 503 - Le Lundi 06 Février au Vendredi 12 Mai 2023 </p><p>En raison de travaux rue Aristide Briand à Sartrouville cette voie sera fermée à la circulation.</p><p>Veuillez nous excuser de la gêne occasionnée.<br><br></p><p>Informations ci-dessous :&nbsp;<br></p><p><a href=""https://cutt.ly/y91V9de"" target=""_blank"">https://cutt.ly/y91V9de</a></p>"
a27523f2-a3e4-11ed-9640-0a58a9feac02;2023-02-06T01:00:00+01:00;2023-05-13T01:59:00+02:00;2023-02-03T19:03:09+01:00;active;perturbation;perturbée;C00311;line;Argenteuil - Boucles de Seine Bus 503;⚠️#infotrafic - Ligne 501 et 503 - Le Lundi 06 Février au Vendredi 12 Mai 2023;"<p>#infotrafic - Ligne 501 et 503 - Le Lundi 06 Février au Vendredi 12 Mai 2023 </p><p>En raison de travaux rue Aristide Briand à Sartrouville cette voie sera fermée à la circulation.</p><p>Veuillez nous excuser de la gêne occasionnée.<br><br></p><p>Informations ci-dessous :&nbsp;<br></p><p><a href=""https://cutt.ly/y91V9de"" target=""_blank"">https://cutt.ly/y91V9de</a></p>"
a367fffa-c982-11ed-89f6-0a58a9feac02;2023-03-27T06:00:00+02:00;2023-12-31T03:00:00+01:00;2023-03-23T15:57:24+01:00;active;perturbation;perturbée;C01540;line;Saint-Quentin-en-Yvelines Bus 466;Réseau Saint-Quentin-en Yvelines : A partir du lundi 27 mars 2023;<p>En raison des travaux de construction de la ligne 18 du métro du Grand Paris, les lignes 460 et 466 sont fusionnées sous le nom de la ligne 466.</p><p>Celle-ci desservira désormais l'arrêt Odyssée Technocentre, qui est reporté sur l'avenue de l'Europe (poteaux provisoires en attendant la réalisation d'un arrêt accessible aux personnes à mobilité réduite).</p><p>L'arrêt Le Corbusier en direction de 60 Arpents - Technocentre est lui aussi reporté sur le trottoir au droit de l'arrêt existant.</p>
a367fffa-c982-11ed-89f6-0a58a9feac02;2023-03-27T06:00:00+02:00;2023-12-31T03:00:00+01:00;2023-03-23T15:57:24+01:00;active;perturbation;perturbée;C01534;line;Saint-Quentin-en-Yvelines Bus 460;Réseau Saint-Quentin-en Yvelines : A partir du lundi 27 mars 2023;<p>En raison des travaux de construction de la ligne 18 du métro du Grand Paris, les lignes 460 et 466 sont fusionnées sous le nom de la ligne 466.</p><p>Celle-ci desservira désormais l'arrêt Odyssée Technocentre, qui est reporté sur l'avenue de l'Europe (poteaux provisoires en attendant la réalisation d'un arrêt accessible aux personnes à mobilité réduite).</p><p>L'arrêt Le Corbusier en direction de 60 Arpents - Technocentre est lui aussi reporté sur le trottoir au droit de l'arrêt existant.</p>
a400ed6a-c27e-11ed-927a-0a58a9feac02;2023-03-14T17:30:00+01:00;2023-04-14T20:30:00+02:00;2023-03-14T17:41:09+01:00;active;travaux;perturbée;C00772;line;Stivo Bus 45;Réseau STIVO : Déviation ligne 45 vers Cergy st Christophe à compter du 9 janvier 2023 et jusqu'à nouvel ordre. Durée environ 3 mois.;<p>Déviation ligne 45 vers Cergy st Christophe à compter du 9 janvier 2023 et jusqu'à nouvel ordre. Voir plus d'information sur www.stivo.com<br></p><p></p>
6e64925a-d0e4-11ed-89f6-0a58a9feac02;2023-04-08T07:00:00+02:00;2023-04-11T05:45:00+02:00;2023-04-02T03:25:04+02:00;future;travaux;bloquante;C01383;line;RATP Métro 13;Métro 13 : Travaux de rénovation - Trafic interrompu;<p>Jusqu'au 10/04, Le trafic est interrompu entre La Fourche et Gabriel Péri en raison de travaux de rénovation<br>Bus de remplacement.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>
a5567e86-2de7-11ed-ba3c-005056a44da2;2022-09-06T17:20:00+02:00;2023-12-31T18:20:00+01:00;2022-09-06T17:27:25+02:00;active;travaux;perturbée;C00606;line;Bus Haut Val d'Oise Bus C;Keolis Val d'Oise bus C : Arrêt PARC ROBESPIERRE ne sera pas desservi;"<p>En raison de travaux d’assainissement Place Ho Chin Minh à Persan, l’arrêt PARC ROBESPIERRE ne sera pas desservi. </p><p><b>À partir du Mercredi 7 Septembre 2022 jusqu’à fin des travaux</b></p><p>Veuillez-vous reporter à l’arrêt LA SOIE à Persan comme indiqué ci-dessous.</p><p>Nous vous prions de bien vouloir nous excuser pour la gêne occasionnée.</p><p><a href=""https://www.keolis-valdoise.com/detail-de-l-info-trafic?Arr%C3%AAt-PARC-ROBESPIERRE-ne-sera-pas-desservi#55451959"" target=""_blank"">En savoir plus</a><br></p><p></p>"
